Words,DistinctStems
34356000,42160
34357000,42160
34358000,42160
34359000,42160
34360000,42160
34361000,42160
34362000,42160
34363000,42160
34364000,42160
34365000,42160
34366000,42160
34367000,42160
34368000,42160
34369000,42160
34370000,42160
34371000,42160
34372000,42160
34373000,42160
34374000,42160
34375000,42160
34376000,42160
34377000,42160
34378000,42160
34379000,42161
34380000,42161
34381000,42161
34382000,42162
34383000,42162
34384000,42162
34385000,42162
34386000,42162
34387000,42162
34388000,42162
34389000,42162
34390000,42162
34391000,42162
34392000,42162
34393000,42162
34394000,42162
34395000,42162
34396000,42162
34397000,42162
34398000,42162
34399000,42162
34400000,42162
34401000,42162
34402000,42162
34403000,42162
34404000,42162
34405000,42162
34406000,42162
34407000,42162
34408000,42162
34409000,42162
34410000,42162
34411000,42162
34412000,42162
34413000,42162
34414000,42162
34415000,42162
34416000,42162
34417000,42162
34418000,42162
34419000,42162
34420000,42162
34421000,42162
34422000,42162
34423000,42162
34424000,42162
34425000,42162
34426000,42162
34427000,42162
34428000,42162
34429000,42162
34430000,42162
34431000,42162
34432000,42162
34433000,42162
34434000,42162
34435000,42162
34436000,42162
34437000,42162
34438000,42162
34439000,42162
34440000,42162
34441000,42162
34442000,42162
34443000,42162
34444000,42162
34445000,42162
34446000,42162
34447000,42162
34448000,42162
34449000,42162
34450000,42162
34451000,42162
34452000,42162
34453000,42162
34454000,42162
34455000,42162
34456000,42162
34457000,42162
34458000,42162
34459000,42162
34460000,42162
34461000,42162
34462000,42162
34463000,42162
34464000,42162
34465000,42162
34466000,42162
34467000,42162
34468000,42162
34469000,42162
34470000,42162
34471000,42162
34472000,42162
34473000,42162
34474000,42162
34475000,42162
34476000,42162
34477000,42162
34478000,42162
34479000,42162
34480000,42162
34481000,42162
34482000,42162
34483000,42162
34484000,42164
34485000,42164
34486000,42164
34487000,42164
34488000,42164
34489000,42164
34490000,42164
34491000,42164
34492000,42164
34493000,42164
34494000,42164
34495000,42164
34496000,42164
34497000,42164
34498000,42164
34499000,42164
34500000,42164
34501000,42164
34502000,42164
34503000,42164
34504000,42164
34505000,42164
34506000,42164
34507000,42164
34508000,42164
34509000,42164
34510000,42164
34511000,42164
34512000,42164
34513000,42164
34514000,42164
34515000,42164
34516000,42164
34517000,42164
34518000,42164
34519000,42164
34520000,42164
34521000,42164
34522000,42164
34523000,42164
34524000,42164
34525000,42164
34526000,42164
34527000,42164
34528000,42164
34529000,42164
34530000,42165
34531000,42165
34532000,42165
34533000,42165
34534000,42165
34535000,42165
34536000,42165
34537000,42165
34538000,42165
34539000,42165
34540000,42165
34541000,42165
34542000,42165
34543000,42165
34544000,42165
34545000,42165
34546000,42165
34547000,42165
34548000,42165
34549000,42165
34550000,42165
34551000,42165
34552000,42165
34553000,42165
34554000,42165
34555000,42165
34556000,42165
34557000,42165
34558000,42165
34559000,42165
34560000,42165
34561000,42165
34562000,42165
34563000,42165
34564000,42165
34565000,42165
34566000,42165
34567000,42165
34568000,42165
34569000,42165
34570000,42165
34571000,42165
34572000,42165
34573000,42165
34574000,42165
34575000,42165
34576000,42165
34577000,42165
34578000,42165
34579000,42165
34580000,42165
34581000,42165
34582000,42165
34583000,42165
34584000,42165
34585000,42165
34586000,42165
34587000,42165
34588000,42165
34589000,42165
34590000,42165
34591000,42165
34592000,42165
34593000,42165
34594000,42165
34595000,42165
34596000,42165
34597000,42165
34598000,42167
34599000,42167
34600000,42167
34601000,42167
34602000,42167
34603000,42167
34604000,42167
34605000,42167
34606000,42167
34607000,42167
34608000,42167
34609000,42167
34610000,42167
34611000,42167
34612000,42167
34613000,42167
34614000,42167
34615000,42167
34616000,42167
34617000,42167
34618000,42167
34619000,42167
34620000,42167
34621000,42167
34622000,42167
34623000,42167
34624000,42167
34625000,42167
34626000,42167
34627000,42167
34628000,42167
34629000,42167
34630000,42167
34631000,42167
34632000,42167
34633000,42167
34634000,42167
34635000,42167
34636000,42167
34637000,42167
34638000,42167
34639000,42167
34640000,42167
34641000,42167
34642000,42167
34643000,42167
34644000,42167
34645000,42167
34646000,42167
34647000,42167
34648000,42167
34649000,42167
34650000,42167
34651000,42167
34652000,42167
34653000,42167
34654000,42167
34655000,42167
34656000,42167
34657000,42167
34658000,42167
34659000,42167
34660000,42167
34661000,42167
34662000,42167
34663000,42167
34664000,42167
34665000,42167
34666000,42167
34667000,42167
34668000,42167
34669000,42167
34670000,42167
34671000,42167
34672000,42167
34673000,42167
34674000,42167
34675000,42167
34676000,42167
34677000,42167
34678000,42167
34679000,42167
34680000,42167
34681000,42167
34682000,42167
34683000,42167
34684000,42167
34685000,42167
34686000,42167
34687000,42167
34688000,42167
34689000,42167
34690000,42167
34691000,42167
34692000,42167
34693000,42167
34694000,42167
34695000,42167
34696000,42167
34697000,42167
34698000,42167
34699000,42167
34700000,42167
34701000,42167
34702000,42167
34703000,42167
34704000,42167
34705000,42167
34706000,42167
34707000,42167
34708000,42167
34709000,42167
34710000,42167
34711000,42167
34712000,42167
34713000,42167
34714000,42167
34715000,42167
34716000,42167
34717000,42167
34718000,42167
34719000,42167
34720000,42167
34721000,42167
34722000,42167
34723000,42167
34724000,42167
34725000,42167
34726000,42167
34727000,42167
34728000,42167
34729000,42167
34730000,42167
34731000,42167
34732000,42167
34733000,42167
34734000,42167
34735000,42167
34736000,42167
34737000,42167
34738000,42167
34739000,42167
34740000,42167
34741000,42167
34742000,42167
34743000,42167
34744000,42167
34745000,42167
34746000,42167
34747000,42167
34748000,42167
34749000,42167
34750000,42167
34751000,42167
34752000,42167
34753000,42167
34754000,42167
34755000,42167
34756000,42167
34757000,42167
34758000,42167
34759000,42167
34760000,42167
34761000,42167
34762000,42167
34763000,42167
34764000,42167
34765000,42167
34766000,42167
34767000,42167
34768000,42167
34769000,42167
34770000,42167
34771000,42167
34772000,42167
34773000,42167
34774000,42167
34775000,42167
34776000,42167
34777000,42167
34778000,42167
34779000,42167
34780000,42167
34781000,42168
34782000,42169
34783000,42169
34784000,42169
34785000,42169
34786000,42169
34787000,42169
34788000,42169
34789000,42169
34790000,42169
34791000,42169
34792000,42169
34793000,42169
34794000,42169
34795000,42169
34796000,42169
34797000,42169
34798000,42169
34799000,42169
34800000,42169
34801000,42169
34802000,42169
34803000,42169
34804000,42169
34805000,42169
34806000,42169
34807000,42169
34808000,42169
34809000,42169
34810000,42169
34811000,42169
34812000,42169
34813000,42169
34814000,42169
34815000,42169
34816000,42169
34817000,42169
34818000,42169
34819000,42169
34820000,42169
34821000,42169
34822000,42169
34823000,42169
34824000,42169
34825000,42169
34826000,42169
34827000,42169
34828000,42169
34829000,42169
34830000,42169
34831000,42169
34832000,42169
34833000,42169
34834000,42169
34835000,42169
34836000,42169
34837000,42169
34838000,42169
34839000,42169
34840000,42169
34841000,42169
34842000,42169
34843000,42169
34844000,42169
34845000,42169
34846000,42169
34847000,42169
34848000,42169
34849000,42169
34850000,42169
34851000,42169
34852000,42169
34853000,42169
34854000,42169
34855000,42169
34856000,42169
34857000,42169
34858000,42169
34859000,42169
34860000,42169
34861000,42169
34862000,42169
34863000,42169
34864000,42169
34865000,42169
34866000,42169
34867000,42170
34868000,42170
34869000,42170
34870000,42170
34871000,42171
34872000,42171
34873000,42171
34874000,42171
34875000,42171
34876000,42171
34877000,42171
34878000,42171
34879000,42171
34880000,42172
34881000,42172
34882000,42172
34883000,42172
34884000,42173
34885000,42173
34886000,42173
34887000,42173
34888000,42173
34889000,42173
34890000,42173
34891000,42173
34892000,42173
34893000,42173
34894000,42173
34895000,42173
34896000,42173
34897000,42173
34898000,42173
34899000,42173
34900000,42173
34901000,42173
34902000,42173
34903000,42173
34904000,42173
34905000,42173
34906000,42173
34907000,42173
34908000,42173
34909000,42173
34910000,42173
34911000,42173
34912000,42173
34913000,42173
34914000,42173
34915000,42173
34916000,42173
34917000,42173
34918000,42173
34919000,42173
34920000,42173
34921000,42173
34922000,42173
34923000,42173
34924000,42173
34925000,42173
34926000,42173
34927000,42173
34928000,42173
34929000,42173
34930000,42173
34931000,42173
34932000,42173
34933000,42173
34934000,42173
34935000,42173
34936000,42173
34937000,42173
34938000,42173
34939000,42173
34940000,42173
34941000,42173
34942000,42173
34943000,42173
34944000,42173
34945000,42173
34946000,42173
34947000,42173
34948000,42173
34949000,42173
34950000,42173
34951000,42173
34952000,42173
34953000,42173
34954000,42173
34955000,42173
34956000,42173
34957000,42173
34958000,42173
34959000,42173
34960000,42173
34961000,42173
34962000,42173
34963000,42173
34964000,42173
34965000,42173
34966000,42173
34967000,42173
34968000,42173
34969000,42173
34970000,42173
34971000,42173
34972000,42173
34973000,42173
34974000,42173
34975000,42173
34976000,42173
34977000,42173
34978000,42173
34979000,42173
34980000,42173
34981000,42173
34982000,42173
34983000,42174
34984000,42174
34985000,42174
34986000,42174
34987000,42174
34988000,42174
34989000,42174
34990000,42174
34991000,42174
34992000,42174
34993000,42174
34994000,42174
34995000,42174
34996000,42174
34997000,42174
34998000,42174
34999000,42174
35000000,42174
35001000,42174
35002000,42174
35003000,42174
35004000,42174
35005000,42174
35006000,42174
35007000,42174
35008000,42174
35009000,42174
35010000,42174
35011000,42174
35012000,42174
35013000,42174
35014000,42174
35015000,42174
35016000,42174
35017000,42174
35018000,42174
35019000,42174
35020000,42174
35021000,42174
35022000,42174
35023000,42174
35024000,42174
35025000,42174
35026000,42174
35027000,42174
35028000,42175
35029000,42175
35030000,42175
35031000,42175
35032000,42175
35033000,42175
35034000,42175
35035000,42175
35036000,42175
35037000,42175
35038000,42175
35039000,42175
35040000,42175
35041000,42175
35042000,42175
35043000,42175
35044000,42175
35045000,42175
35046000,42175
35047000,42176
35048000,42176
35049000,42176
35050000,42176
35051000,42176
35052000,42176
35053000,42176
35054000,42176
35055000,42176
35056000,42176
35057000,42176
35058000,42176
35059000,42176
35060000,42176
35061000,42176
35062000,42176
35063000,42176
35064000,42176
35065000,42176
35066000,42176
35067000,42176
35068000,42176
35069000,42176
35070000,42176
35071000,42177
35072000,42177
35073000,42177
35074000,42177
35075000,42177
35076000,42177
35077000,42177
35078000,42177
35079000,42177
35080000,42177
35081000,42177
35082000,42177
35083000,42177
35084000,42177
35085000,42177
35086000,42177
35087000,42177
35088000,42177
35089000,42177
35090000,42177
35091000,42177
35092000,42177
35093000,42178
35094000,42178
35095000,42178
35096000,42178
35097000,42178
35098000,42178
35099000,42178
35100000,42178
35101000,42179
35102000,42179
35103000,42179
35104000,42179
35105000,42179
35106000,42179
35107000,42179
35108000,42179
35109000,42179
35110000,42179
35111000,42179
35112000,42179
35113000,42179
35114000,42179
35115000,42179
35116000,42179
35117000,42179
35118000,42179
35119000,42179
35120000,42179
35121000,42179
35122000,42179
35123000,42179
35124000,42179
35125000,42179
35126000,42179
35127000,42180
35128000,42180
35129000,42180
35130000,42180
35131000,42180
35132000,42180
35133000,42180
35134000,42180
35135000,42180
35136000,42180
35137000,42180
35138000,42180
35139000,42180
35140000,42180
35141000,42180
35142000,42180
35143000,42180
35144000,42180
35145000,42180
35146000,42180
35147000,42181
35148000,42181
35149000,42181
35150000,42181
35151000,42181
35152000,42181
35153000,42181
35154000,42181
35155000,42181
35156000,42181
35157000,42181
35158000,42181
35159000,42181
35160000,42181
35161000,42182
35162000,42182
35163000,42182
35164000,42182
35165000,42182
35166000,42182
35167000,42182
35168000,42182
35169000,42182
35170000,42182
35171000,42182
35172000,42182
35173000,42182
35174000,42182
35175000,42182
35176000,42182
35177000,42182
35178000,42182
35179000,42182
35180000,42182
35181000,42182
35182000,42182
35183000,42182
35184000,42182
35185000,42182
35186000,42182
35187000,42182
35188000,42182
35189000,42182
35190000,42182
35191000,42182
35192000,42182
35193000,42182
35194000,42182
35195000,42182
35196000,42182
35197000,42182
35198000,42182
35199000,42182
35200000,42182
35201000,42182
35202000,42182
35203000,42182
35204000,42182
35205000,42182
35206000,42182
35207000,42182
35208000,42182
35209000,42182
35210000,42182
35211000,42182
35212000,42182
35213000,42182
35214000,42182
35215000,42182
35216000,42182
35217000,42182
35218000,42182
35219000,42182
35220000,42182
35221000,42182
35222000,42182
35223000,42182
35224000,42182
35225000,42182
35226000,42182
35227000,42182
35228000,42182
35229000,42182
35230000,42182
35231000,42182
35232000,42182
35233000,42182
35234000,42182
35235000,42182
35236000,42182
35237000,42182
35238000,42182
35239000,42182
35240000,42182
35241000,42182
35242000,42182
35243000,42182
35244000,42182
35245000,42182
35246000,42182
35247000,42182
35248000,42182
35249000,42182
35250000,42182
35251000,42182
35252000,42182
35253000,42182
35254000,42182
35255000,42182
35256000,42182
35257000,42182
35258000,42182
35259000,42182
35260000,42182
35261000,42182
35262000,42182
35263000,42182
35264000,42182
35265000,42182
35266000,42182
35267000,42182
35268000,42182
35269000,42182
35270000,42182
35271000,42182
35272000,42182
35273000,42182
35274000,42182
35275000,42182
35276000,42182
35277000,42182
35278000,42182
35279000,42182
35280000,42182
35281000,42182
35282000,42182
35283000,42182
35284000,42182
35285000,42182
35286000,42182
35287000,42182
35288000,42182
35289000,42182
35290000,42182
35291000,42182
35292000,42182
35293000,42182
35294000,42182
35295000,42182
35296000,42182
35297000,42182
35298000,42182
35299000,42182
35300000,42182
35301000,42182
35302000,42182
35303000,42182
35304000,42182
35305000,42182
35306000,42182
35307000,42182
35308000,42182
35309000,42182
35310000,42182
35311000,42182
35312000,42182
35313000,42182
35314000,42182
35315000,42182
35316000,42182
35317000,42182
35318000,42182
35319000,42182
35320000,42182
35321000,42182
35322000,42182
35323000,42182
35324000,42182
35325000,42182
35326000,42182
35327000,42182
35328000,42182
35329000,42182
35330000,42182
35331000,42182
35332000,42182
35333000,42182
35334000,42182
35335000,42182
35336000,42182
35337000,42182
35338000,42182
35339000,42182
35340000,42182
35341000,42182
35342000,42182
35343000,42182
35344000,42182
35345000,42182
35346000,42182
35347000,42182
35348000,42182
35349000,42182
35350000,42182
35351000,42182
35352000,42182
35353000,42182
35354000,42182
35355000,42182
35356000,42182
35357000,42182
